,xVal,yVal
11233,1048,937
11234,1048,938
11235,1048,939
11236,1048,940
11237,1048,941
11238,1048,942
11239,1048,943
11240,1048,944
11241,1048,945
11242,1048,946
11243,1048,1060
11244,1048,1061
11245,1048,1063
11246,1048,1064
11247,1048,1065
11248,1048,1066
11249,1049,931
11250,1049,932
11251,1049,933
11252,1049,935
11253,1049,936
11254,1049,938
11255,1049,942
11256,1049,943
11257,1049,946
11258,1049,1060
11259,1049,1063
11260,1049,1064
11261,1049,1066
11262,1049,1067
11263,1049,1068
11264,1050,931
11265,1050,933
11266,1050,934
11267,1050,936
11268,1050,937
11269,1050,939
11270,1050,940
11271,1050,941
11272,1050,943
11273,1050,944
11274,1050,1060
11275,1050,1061
11276,1050,1062
11277,1050,1064
11278,1050,1067
11279,1050,1068
11280,1051,930
11281,1051,932
11282,1051,933
11283,1051,934
11284,1051,936
11285,1051,938
11286,1051,940
11287,1051,941
11288,1051,942
11289,1051,943
11290,1051,1061
11291,1051,1063
11292,1051,1065
11293,1052,929
11294,1052,930
11295,1052,932
11296,1052,934
11297,1052,935
11298,1052,937
11299,1052,938
11300,1052,939
11301,1052,941
11302,1052,1062
11303,1052,1063
11304,1052,1064
11305,1052,1066
11306,1052,1067
11307,1053,925
11308,1053,926
11309,1053,929
11310,1053,930
11311,1053,931
11312,1053,933
11313,1053,934
11314,1053,935
11315,1053,936
11316,1053,939
11317,1053,940
11318,1053,942
11319,1053,1061
11320,1053,1063
11321,1053,1064
11322,1053,1065
11323,1053,1067
11324,1053,1068
11325,1054,923
11326,1054,925
11327,1054,927
11328,1054,928
11329,1054,929
11330,1054,930
11331,1054,932
11332,1054,937
11333,1054,938
11334,1054,939
11335,1054,940
11336,1054,942
11337,1054,1061
11338,1054,1062
11339,1054,1064
11340,1054,1065
11341,1054,1066
11342,1054,1067
11343,1055,923
11344,1055,924
11345,1055,926
11346,1055,927
11347,1055,929
11348,1055,931
11349,1055,932
11350,1055,933
11351,1055,934
11352,1055,935
11353,1055,937
11354,1055,939
11355,1055,1061
11356,1055,1062
11357,1055,1065
11358,1055,1066
11359,1055,1067
11360,1055,1068
11361,1056,922
11362,1056,923
11363,1056,925
11364,1056,926
11365,1056,928
11366,1056,929
11367,1056,930
11368,1056,931
11369,1056,932
11370,1056,934
11371,1056,936
11372,1056,1061
11373,1056,1063
11374,1056,1064
11375,1056,1065
11376,1056,1067
11377,1057,922
11378,1057,923
11379,1057,924
11380,1057,927
11381,1057,928
11382,1057,929
11383,1057,930
11384,1057,932
11385,1057,933
11386,1057,935
11387,1057,936
11388,1057,937
11389,1057,1062
11390,1057,1063
11391,1057,1064
11392,1057,1067
11393,1057,1068
11394,1058,918
11395,1058,919
11396,1058,920
11397,1058,921
11398,1058,922
11399,1058,924
11400,1058,925
11401,1058,927
11402,1058,930
11403,1058,931
11404,1058,932
11405,1058,1061
11406,1058,1063
11407,1058,1064
11408,1058,1066
11409,1059,918
11410,1059,919
11411,1059,923
11412,1059,925
11413,1059,926
11414,1059,927
11415,1059,928
11416,1059,929
11417,1059,932
11418,1059,1062
11419,1059,1065
11420,1059,1068
11421,1059,1069
11422,1060,918
11423,1060,920
11424,1060,921
11425,1060,922
11426,1060,924
11427,1060,925
11428,1060,926
11429,1060,930
11430,1060,1061
11431,1060,1062
11432,1060,1063
11433,1060,1065
11434,1060,1066
11435,1060,1067
11436,1061,917
11437,1061,919
11438,1061,923
11439,1061,924
11440,1061,926
11441,1061,928
11442,1061,1061
11443,1061,1063
11444,1061,1064
11445,1061,1067
11446,1061,1068
11447,1061,1069
11448,1062,915
11449,1062,917
11450,1062,918
11451,1062,920
11452,1062,922
11453,1062,923
11454,1062,925
11455,1062,927
11456,1062,1062
11457,1062,1065
11458,1062,1066
11459,1062,1067
11460,1062,1068
11461,1063,913
11462,1063,914
11463,1063,915
11464,1063,916
11465,1063,918
11466,1063,919
11467,1063,920
11468,1063,922
11469,1063,923
11470,1063,924
11471,1063,926
11472,1063,1062
11473,1063,1063
11474,1063,1064
11475,1063,1065
11476,1063,1067
11477,1063,1070
11478,1064,913
11479,1064,915
11480,1064,916
11481,1064,917
11482,1064,918
11483,1064,919
11484,1064,921
11485,1064,923
11486,1064,1062
11487,1064,1064
11488,1064,1066
11489,1064,1067
11490,1064,1069
11491,1065,913
11492,1065,914
11493,1065,915
11494,1065,916
11495,1065,918
11496,1065,919
11497,1065,920
11498,1065,921
11499,1065,923
11500,1065,924
11501,1065,1063
11502,1065,1065
11503,1065,1066
11504,1065,1068
11505,1065,1069
11506,1066,909
11507,1066,911
11508,1066,912
11509,1066,913
11510,1066,915
11511,1066,921
11512,1066,1062
11513,1066,1065
11514,1066,1067
11515,1066,1068
11516,1067,909
11517,1067,910
11518,1067,914
11519,1067,916
11520,1067,917
11521,1067,918
11522,1067,919
11523,1067,1063
11524,1067,1064
11525,1067,1066
11526,1067,1068
11527,1067,1069
11528,1067,1070
11529,1068,906
11530,1068,907
11531,1068,908
11532,1068,909
11533,1068,910
11534,1068,911
11535,1068,912
11536,1068,914
11537,1068,916
11538,1068,919
11539,1068,1062
11540,1068,1064
11541,1068,1065
11542,1068,1066
11543,1068,1067
11544,1069,906
11545,1069,908
11546,1069,911
11547,1069,912
11548,1069,915
11549,1069,916
11550,1069,917
11551,1069,918
11552,1069,1061
11553,1069,1062
11554,1069,1065
11555,1069,1066
11556,1069,1067
11557,1070,904
11558,1070,905
11559,1070,906
11560,1070,908
11561,1070,909
11562,1070,910
11563,1070,911
11564,1070,913
11565,1070,915
11566,1070,917
11567,1070,1062
11568,1070,1063
11569,1070,1064
11570,1070,1066
11571,1070,1068
11572,1070,1070
11573,1071,903
11574,1071,904
11575,1071,906
11576,1071,907
11577,1071,909
11578,1071,910
11579,1071,912
11580,1071,914
11581,1071,915
11582,1071,916
11583,1071,1061
11584,1071,1065
11585,1071,1066
11586,1071,1068
11587,1071,1069
11588,1072,900
11589,1072,902
11590,1072,905
11591,1072,906
11592,1072,907
11593,1072,908
11594,1072,910
11595,1072,912
11596,1072,914
11597,1072,1062
11598,1072,1063
11599,1072,1064
11600,1072,1065
11601,1072,1066
11602,1072,1068
11603,1072,1069
11604,1072,1070
11605,1072,1071
11606,1073,902
11607,1073,903
11608,1073,904
11609,1073,906
11610,1073,908
11611,1073,909
11612,1073,911
11613,1073,1063
11614,1073,1065
11615,1073,1066
11616,1073,1067
11617,1073,1069
11618,1073,1070
11619,1074,900
11620,1074,904
11621,1074,905
11622,1074,906
11623,1074,910
11624,1074,911
11625,1074,1062
11626,1074,1063
11627,1074,1064
11628,1074,1066
11629,1074,1068
11630,1074,1069
11631,1074,1071
11632,1075,898
11633,1075,901
11634,1075,903
11635,1075,905
11636,1075,907
11637,1075,908
11638,1075,909
11639,1075,1062
11640,1075,1064
11641,1075,1065
11642,1075,1068
11643,1075,1069
11644,1075,1070
11645,1075,1071
11646,1076,896
11647,1076,897
11648,1076,899
11649,1076,901
11650,1076,902
11651,1076,904
11652,1076,906
11653,1076,907
11654,1076,1062
11655,1076,1065
11656,1076,1066
11657,1076,1067
11658,1076,1069
11659,1077,894
11660,1077,895
11661,1077,896
11662,1077,899
11663,1077,900
11664,1077,902
11665,1077,903
11666,1077,904
11667,1077,905
11668,1077,906
11669,1077,907
11670,1077,1063
11671,1077,1064
11672,1077,1068
11673,1077,1070
11674,1078,895
11675,1078,896
11676,1078,897
11677,1078,898
11678,1078,901
11679,1078,903
11680,1078,904
11681,1078,906
11682,1078,1065
11683,1078,1066
11684,1078,1067
11685,1078,1068
11686,1078,1069
11687,1078,1071
11688,1079,892
11689,1079,893
11690,1079,894
11691,1079,896
11692,1079,897
11693,1079,900
11694,1079,901
11695,1079,904
11696,1079,1063
11697,1079,1065
11698,1079,1066
11699,1079,1067
11700,1079,1069
11701,1079,1070
